state,date,tot_cases,new_cases,tot_deaths,new_deaths,1st_dose,2nd_dose,discharge_variable,patient_variable,discharge_n,mortality_rate,LOS
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,442,0.0,9.4
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,157,0.0,9.8
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,46,0.0,11.4
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Other Medical Inpatient Stays,Age: 0-17 years,986,0.0,4.2
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Other Medical Inpatient Stays,Age: 18-44 years,"4,279",3.6,4.7
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Other Medical Inpatient Stays,Age: 45-64 years,"9,372",8.4,6.2
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Other Medical Inpatient Stays,Age: 65-79 years,"11,460",12.9,6.5
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Other Medical Inpatient Stays,Age: 80+ years,"6,559",14.6,5.6
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Surgical Inpatient Stays,Age: 0-17 years,337,0.0,9.1
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Surgical Inpatient Stays,Age: 18-44 years,"1,234",2.0,6.3
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Surgical Inpatient Stays,Age: 45-64 years,"2,866",4.4,7.6
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Surgical Inpatient Stays,Age: 65-79 years,"3,427",5.0,6.5
Arizona,Jan-2021,2645514,226072,44288,3925,169650,169650,Surgical Inpatient Stays,Age: 80+ years,"1,079",5.3,5.9
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Inpatient Admissions Through the ED*,Age: 0-17 years,"1,156",0.0,4.5
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Inpatient Admissions Through the ED*,Age: 18-44 years,"5,711",1.6,4.5
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Inpatient Admissions Through the ED*,Age: 45-64 years,"8,981",2.7,5.4
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Inpatient Admissions Through the ED*,Age: 65-79 years,"9,290",3.6,5.4
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Inpatient Admissions Through the ED*,Age: 80+ years,"5,592",3.7,4.8
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,All Inpatient Stays,Age: 0-17 years,"7,868",0.3,4.0
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,All Inpatient Stays,Age: 18-44 years,"13,908",0.9,3.9
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,All Inpatient Stays,Age: 45-64 years,"12,459",2.6,5.6
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,All Inpatient Stays,Age: 65-79 years,"13,277",3.4,5.4
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,All Inpatient Stays,Age: 80+ years,"6,865",4.1,4.8
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,COVID-19-Related Inpatient Stays,Age: 0-17 years,30,0.0,3.3
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,COVID-19-Related Inpatient Stays,Age: 18-44 years,383,2.9,5.8
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,COVID-19-Related Inpatient Stays,Age: 45-64 years,502,6.6,9.8
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,COVID-19-Related Inpatient Stays,Age: 65-79 years,325,15.7,9.5
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,COVID-19-Related Inpatient Stays,Age: 80+ years,137,17.5,5.9
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Elective Inpatient Admissions*,Age: 0-17 years,493,0.0,6.5
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Elective Inpatient Admissions*,Age: 18-44 years,817,0.0,3.5
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Elective Inpatient Admissions*,Age: 45-64 years,"1,520",0.0,4.0
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Elective Inpatient Admissions*,Age: 65-79 years,"2,197",1.0,3.9
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Elective Inpatient Admissions*,Age: 80+ years,572,2.4,3.7
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Influenza-Related Inpatient Stays,Age: 0-17 years,0,0.0,0.0
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Influenza-Related Inpatient Stays,Age: 18-44 years,0,0.0,0.0
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Influenza-Related Inpatient Stays,Age: 45-64 years,0,0.0,0.0
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Influenza-Related Inpatient Stays,Age: 80+ years,0,0.0,0.0
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Injury-Related Inpatient Stays,Age: 0-17 years,194,0.0,5.5
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Injury-Related Inpatient Stays,Age: 18-44 years,891,3.3,5.0
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Injury-Related Inpatient Stays,Age: 45-64 years,745,3.0,5.1
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Injury-Related Inpatient Stays,Age: 65-79 years,870,2.9,4.8
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Injury-Related Inpatient Stays,Age: 80+ years,704,2.4,4.7
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,53,0.0,13.5
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,967,0.0,9.1
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,656,0.0,9.4
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,228,0.0,10.1
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,64,0.0,7.6
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Other Medical Inpatient Stays,Age: 0-17 years,"1,145",0.0,3.9
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Other Medical Inpatient Stays,Age: 18-44 years,"4,193",1.9,4.3
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Other Medical Inpatient Stays,Age: 45-64 years,"7,437",3.1,4.9
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Other Medical Inpatient Stays,Age: 65-79 years,"7,909",4.2,5.0
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Other Medical Inpatient Stays,Age: 80+ years,"4,767",4.8,4.6
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Surgical Inpatient Stays,Age: 0-17 years,466,0.0,8.2
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Surgical Inpatient Stays,Age: 18-44 years,"1,635",1.1,5.3
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Surgical Inpatient Stays,Age: 45-64 years,"3,608",2.0,6.4
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Surgical Inpatient Stays,Age: 65-79 years,"4,270",2.2,5.8
Arizona,Jun-2021,4441052,16560,88935,366,307530,307530,Surgical Inpatient Stays,Age: 80+ years,"1,330",2.9,5.5
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Inpatient Admissions Through the ED*,Age: 0-17 years,"1,117",0.0,4.6
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Inpatient Admissions Through the ED*,Age: 18-44 years,"5,300",1.6,4.3
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Inpatient Admissions Through the ED*,Age: 45-64 years,"8,677",3.1,5.8
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Inpatient Admissions Through the ED*,Age: 65-79 years,"10,140",4.0,5.6
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Inpatient Admissions Through the ED*,Age: 80+ years,"5,847",4.4,5.0
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,All Inpatient Stays,Age: 0-17 years,"7,728",0.4,3.8
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,All Inpatient Stays,Age: 18-44 years,"13,423",0.9,3.9
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,All Inpatient Stays,Age: 45-64 years,"12,399",3.0,6.0
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,All Inpatient Stays,Age: 65-79 years,"14,430",3.9,5.5
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,All Inpatient Stays,Age: 80+ years,"7,316",4.6,5.1
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,COVID-19-Related Inpatient Stays,Age: 0-17 years,57,0.0,9.6
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,COVID-19-Related Inpatient Stays,Age: 18-44 years,435,2.8,9.1
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,COVID-19-Related Inpatient Stays,Age: 45-64 years,769,11.1,14.1
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,COVID-19-Related Inpatient Stays,Age: 65-79 years,765,17.8,12.3
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,COVID-19-Related Inpatient Stays,Age: 80+ years,306,15.0,8.9
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Elective Inpatient Admissions*,Age: 0-17 years,434,0.0,5.4
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Elective Inpatient Admissions*,Age: 18-44 years,870,0.0,3.8
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Elective Inpatient Admissions*,Age: 45-64 years,"1,740",0.6,4.1
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Elective Inpatient Admissions*,Age: 65-79 years,"2,379",1.0,4.1
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Elective Inpatient Admissions*,Age: 80+ years,652,0.0,4.4
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Influenza-Related Inpatient Stays,Age: 18-44 years,0,0.0,0.0
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Influenza-Related Inpatient Stays,Age: 45-64 years,0,0.0,0.0
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Influenza-Related Inpatient Stays,Age: 80+ years,0,0.0,0.0
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Injury-Related Inpatient Stays,Age: 0-17 years,178,0.0,3.4
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Injury-Related Inpatient Stays,Age: 18-44 years,787,3.2,4.7
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Injury-Related Inpatient Stays,Age: 45-64 years,727,2.8,4.9
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Injury-Related Inpatient Stays,Age: 65-79 years,908,2.3,4.7
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Injury-Related Inpatient Stays,Age: 80+ years,831,3.1,4.6
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,85,0.0,12.0
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,989,0.0,9.4
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,567,0.0,9.5
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,220,0.0,12.6
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,68,0.0,11.9
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Other Medical Inpatient Stays,Age: 0-17 years,"1,112",0.0,3.7
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Other Medical Inpatient Stays,Age: 18-44 years,"3,924",1.7,4.1
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Other Medical Inpatient Stays,Age: 45-64 years,"7,154",3.7,5.2
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Other Medical Inpatient Stays,Age: 65-79 years,"8,628",4.7,5.2
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Other Medical Inpatient Stays,Age: 80+ years,"4,930",5.6,4.9
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Surgical Inpatient Stays,Age: 0-17 years,391,0.0,8.6
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Surgical Inpatient Stays,Age: 18-44 years,"1,659",1.6,5.6
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Surgical Inpatient Stays,Age: 45-64 years,"3,941",2.2,7.0
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Surgical Inpatient Stays,Age: 65-79 years,"4,674",2.8,5.9
Arizona,Mar-2021,4161778,29839,82877,1261,464490,464490,Surgical Inpatient Stays,Age: 80+ years,"1,487",2.6,5.7
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Inpatient Admissions Through the ED*,Age: 0-17 years,"1,248",0.0,3.9
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Inpatient Admissions Through the ED*,Age: 18-44 years,"5,633",1.5,4.3
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Inpatient Admissions Through the ED*,Age: 45-64 years,"8,977",2.7,5.2
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Inpatient Admissions Through the ED*,Age: 65-79 years,"9,784",3.7,5.2
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Inpatient Admissions Through the ED*,Age: 80+ years,"5,332",4.0,4.8
Arizona,May-2021,3489493,17540,69844,289,514350,514350,All Inpatient Stays,Age: 0-17 years,"8,067",0.4,3.6
Arizona,May-2021,3489493,17540,69844,289,514350,514350,All Inpatient Stays,Age: 18-44 years,"13,989",0.9,3.8
Arizona,May-2021,3489493,17540,69844,289,514350,514350,All Inpatient Stays,Age: 45-64 years,"12,713",2.5,5.4
Arizona,May-2021,3489493,17540,69844,289,514350,514350,All Inpatient Stays,Age: 65-79 years,"14,135",3.4,5.2
Arizona,May-2021,3489493,17540,69844,289,514350,514350,All Inpatient Stays,Age: 80+ years,"6,754",4.2,4.7
Arizona,May-2021,3489493,17540,69844,289,514350,514350,COVID-19-Related Inpatient Stays,Age: 0-17 years,28,0.0,0.0
Arizona,May-2021,3489493,17540,69844,289,514350,514350,COVID-19-Related Inpatient Stays,Age: 18-44 years,399,3.8,6.4
Arizona,May-2021,3489493,17540,69844,289,514350,514350,COVID-19-Related Inpatient Stays,Age: 45-64 years,610,8.0,8.6
Arizona,May-2021,3489493,17540,69844,289,514350,514350,COVID-19-Related Inpatient Stays,Age: 65-79 years,419,16.9,10.2
Arizona,May-2021,3489493,17540,69844,289,514350,514350,COVID-19-Related Inpatient Stays,Age: 80+ years,140,19.3,7.4
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Elective Inpatient Admissions*,Age: 0-17 years,491,0.0,6.6
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Elective Inpatient Admissions*,Age: 18-44 years,848,0.0,3.8
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Elective Inpatient Admissions*,Age: 45-64 years,"1,721",0.8,4.1
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Elective Inpatient Admissions*,Age: 65-79 years,"2,437",0.8,3.9
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Elective Inpatient Admissions*,Age: 80+ years,683,1.9,3.2
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Influenza-Related Inpatient Stays,Age: 0-17 years,0,0.0,0.0
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Influenza-Related Inpatient Stays,Age: 18-44 years,0,0.0,0.0
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Influenza-Related Inpatient Stays,Age: 45-64 years,0,0.0,0.0
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Influenza-Related Inpatient Stays,Age: 80+ years,0,0.0,0.0
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Injury-Related Inpatient Stays,Age: 0-17 years,218,0.0,3.4
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Injury-Related Inpatient Stays,Age: 18-44 years,841,3.7,4.6
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Injury-Related Inpatient Stays,Age: 45-64 years,700,1.6,5.0
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Injury-Related Inpatient Stays,Age: 65-79 years,838,2.4,4.9
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Injury-Related Inpatient Stays,Age: 80+ years,717,2.2,4.5
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,83,0.0,10.8
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,990,0.0,8.1
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,601,0.0,8.7
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,224,0.0,11.4
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,55,0.0,10.9
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Other Medical Inpatient Stays,Age: 0-17 years,"1,295",0.0,3.9
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Other Medical Inpatient Stays,Age: 18-44 years,"4,137",1.8,4.1
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Other Medical Inpatient Stays,Age: 45-64 years,"7,561",3.2,4.8
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Other Medical Inpatient Stays,Age: 65-79 years,"8,460",4.1,4.8
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Other Medical Inpatient Stays,Age: 80+ years,"4,493",5.0,4.5
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Surgical Inpatient Stays,Age: 0-17 years,393,0.0,7.9
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Surgical Inpatient Stays,Age: 18-44 years,"1,740",1.0,5.3
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Surgical Inpatient Stays,Age: 45-64 years,"3,835",1.9,6.2
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Surgical Inpatient Stays,Age: 65-79 years,"4,613",2.4,5.6
Arizona,May-2021,3489493,17540,69844,289,514350,514350,Surgical Inpatient Stays,Age: 80+ years,"1,489",3.0,5.4
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Inpatient Admissions Through the ED*,Age: 0-17 years,455,0.0,3.7
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Inpatient Admissions Through the ED*,Age: 18-44 years,"2,674",1.3,4.8
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Inpatient Admissions Through the ED*,Age: 45-64 years,"4,821",4.1,5.6
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Inpatient Admissions Through the ED*,Age: 65-79 years,"5,014",7.1,5.9
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Inpatient Admissions Through the ED*,Age: 80+ years,"3,049",9.7,5.4
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,All Inpatient Stays,Age: 0-17 years,"3,524",0.5,4.2
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,All Inpatient Stays,Age: 18-44 years,"6,937",0.8,3.6
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,All Inpatient Stays,Age: 45-64 years,"7,273",3.9,5.5
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,All Inpatient Stays,Age: 65-79 years,"7,511",6.7,5.9
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,All Inpatient Stays,Age: 80+ years,"4,099",9.6,5.8
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,COVID-19-Related Inpatient Stays,Age: 0-17 years,38,0.0,3.6
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,COVID-19-Related Inpatient Stays,Age: 18-44 years,427,2.6,5.5
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,COVID-19-Related Inpatient Stays,Age: 45-64 years,"1,162",9.4,7.3
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,COVID-19-Related Inpatient Stays,Age: 65-79 years,"1,552",16.0,7.6
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,COVID-19-Related Inpatient Stays,Age: 80+ years,968,21.5,6.7
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Elective Inpatient Admissions*,Age: 0-17 years,119,0.0,5.5
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Elective Inpatient Admissions*,Age: 18-44 years,803,0.0,3.3
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Elective Inpatient Admissions*,Age: 45-64 years,"1,501",1.7,3.9
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Elective Inpatient Admissions*,Age: 65-79 years,"1,444",3.7,4.8
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Elective Inpatient Admissions*,Age: 80+ years,563,10.7,7.0
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Influenza-Related Inpatient Stays,Age: 0-17 years,0,0.0,0.0
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Influenza-Related Inpatient Stays,Age: 18-44 years,0,0.0,0.0
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Influenza-Related Inpatient Stays,Age: 45-64 years,19,0.0,0.0
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Influenza-Related Inpatient Stays,Age: 65-79 years,14,0.0,0.0
Arkansas,Dec-2020,995173,76868,20477,1329,67275,67275,Influenza-Related Inpatient Stays,Age: 80+ years,0,0.0,0.0
